"ANIO","PERIODO","TIPO_HECHO","GENERO","ESTADO_CIVIL","FECHA_NACIMIENTO","PAIS","CIUDAD_NACIMIENTO","CIUDAD_RECIDENCIA","DEPARTEMENTO_COLEGIO","MUNICIPIO_COLEGIO","COLEGIO","NATURALEZA_COLEGIO","SNIES","PROGRAMA","FACULTAD","MODALIDAD","METODOLOGIA","SEDE"
"2,024","2","ADMITIDOS","M","SOLTERO","10/03/1990 12:00:00 AM","COLOMBIA","VILLAVICENCIO","ARAUCA","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COLEGIO JHON F. KENNEDY","OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/20/2007 12:00:00 AM","COLOMBIA","SAN JUAN DE ARAMA","ICONONZO","META","GRANADA","INSTITUCION EDUCATIVA CAMILO TORRES","OFICIAL","108,686","INGENIERIA AMBIENTAL","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","05/03/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","GRANADA","META","VILLAVICENCIO","COL INSTITUCION EDUCATIVA ANTONIO NARIÑO","OFICIAL","106,060","LICENCIATURA EN MATEMÁTICAS","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","05/13/2006 12:00:00 AM","COLOMBIA","ARBELÁEZ","CABRERA","META","CUMARAL","I.E. JOSE ANTONIO GALAN","OFICIAL","106,215","LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/11/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","GRANADA","META","VILLAVICENCIO","COL LUIS CARLOS GALÁN SARMIENTO","OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","11/13/2006 12:00:00 AM","COLOMBIA","ARAUCA","VILLAVICENCIO","ARAUCA","ARAUCA","COLEGIO COMFIAR","NO OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/14/2006 12:00:00 AM","COLOMBIA","RIOSUCIO","PUERTO RICO","CALDAS","RIOSUCIO","INSTITUCION EDUCATIVA LOS FUNDADORES","OFICIAL","108,686","INGENIERIA AMBIENTAL","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/04/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","ESC NORMAL SUPERIOR DE VILLAVICENCIO","OFICIAL","110,042","FISIOTERAPIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","08/16/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","ACACÍAS","META","VILLAVICENCIO","INSTITUCION EDUCATIVA INSTITUTO FRANCISCO JOSE DE CALDAS","OFICIAL","20,497","MERCADEO","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","08/25/2005 12:00:00 AM","COLOMBIA","TULUÁ","CAQUEZA","META","RESTREPO","INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/16/2004 12:00:00 AM","COLOMBIA","SAN JOSÉ DEL GUAVIARE","ACACÍAS","GUAVIARE","SAN JOSÉ DEL GUAVIARE","I.E. JOSE MIGUEL LOPEZ CALLE","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","01/04/2006 12:00:00 AM","COLOMBIA","MANÍ","VILLAVICENCIO","CASANARE","PAZ DE ARIPORO","I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA","OFICIAL","53,880","BIOLOGIA","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","01/26/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","CUMARIBO","META","VILLAVICENCIO","COL LUIS CARLOS GALAN SARMIENTO","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","04/27/2004 12:00:00 AM","COLOMBIA","VILLAVICENCIO","GRANADA","META","GRANADA","COLEGIO ADVENTISTA DE GRANADA","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","04/11/2003 12:00:00 AM","COLOMBIA","ACACÍAS","VILLAVICENCIO","META","ACACÍAS","ESCUELA NORMAL SUPERIOR","OFICIAL","106,059","LICENCIATURA EN EDUCACIÓN INFANTIL","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","10/29/2004 12:00:00 AM","COLOMBIA","ACACÍAS","VILLAVICENCIO","META","ACACÍAS","ESCUELA NORMAL SUPERIOR","OFICIAL","106,059","LICENCIATURA EN EDUCACIÓN INFANTIL","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","09/24/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VISTA HERMOSA","INSTITUCION EDUCATIVA COLEGIO NZADO DE BACHILLERATO LOS CENTAUROS","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","10/28/2006 12:00:00 AM","COLOMBIA","FOMEQUE","VILLAVICENCIO","CUNDINAMARCA","FOMEQUE","INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTIN GUTIERREZ","OFICIAL","8,255","ECONOMIA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","01/21/2006 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","GUAVIARE","SAN JOSÉ DEL GUAVIARE","INSTITUCION EDUCATIVA SANTANDER","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","07/01/2006 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","BOGOTÁ D.C.","BOGOTÁ D.C.","COLEGIO NESTOR FORERO ALCALA (IED)","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/12/2007 12:00:00 AM","COLOMBIA","MITÚ","ACACÍAS","VAUPÉS","MITÚ","I.E.I. JOSE EUSTASIO RIVERA","OFICIAL","108,686","INGENIERIA AMBIENTAL","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/16/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","I. E. MANUELA BELTRAN","OFICIAL","116,417","LICENCIATURA EN ESPAÑOL E INGLES","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","CASADO","05/18/1998 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","SANTANDER","BUCARAMANGA","COLEGIO IBEROAMERICANO","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL NOCTURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/07/2004 12:00:00 AM","COLOMBIA","TUNJA","VILLAVICENCIO","META","GRANADA","INSTITUCION EDUCATIVA GENERAL SANTANDER","OFICIAL","4,169","INGENIERIA ELECTRONICA","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","03/23/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","SAN MARTÍN","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COLEGIO GUILLERMO CANO ISAZA","OFICIAL","108,686","INGENIERIA AMBIENTAL","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","05/13/2000 12:00:00 AM","COLOMBIA","MAPIRIPÁN","EL DORADO","META","VILLAVICENCIO","INT RAFAEL NUÑEZ","NO OFICIAL","52,912","TECNOLOGIA EN REGENCIA DE FARMACIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","10/13/2007 12:00:00 AM","COLOMBIA","LA PRIMAVERA","VILLAVICENCIO","VICHADA","LA PRIMAVERA","I.E. INTERNADO FRANCISCO DE PAULA SANTANDER","OFICIAL","1,690","MEDICINA VETERINARIA Y ZOOTECNIA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","10/15/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","GUAMAL","META","VILLAVICENCIO","FRANCISCO JOSE DE CALDAS","OFICIAL","106,059","LICENCIATURA EN EDUCACIÓN INFANTIL","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/26/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COL DEPARTAMENTAL CATUMARE","OFICIAL","106,215","LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","11/01/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","GRANADA","COLEGIO ADVENTISTA DE GRANADA","NO OFICIAL","106,215","LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","03/03/2006 12:00:00 AM","COLOMBIA","TIBÚ","VILLAVICENCIO","META","GRANADA","INSTITUCION EDUCATIVA GENERAL SANTANDER","OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","GRANADA"
"2,024","2","ADMITIDOS","M","SOLTERO","12/07/2001 12:00:00 AM","COLOMBIA","FACATATIVÁ","QUETAME","HUILA","NEIVA","HUMBERTO TAFUR CHARRY","OFICIAL","110,042","FISIOTERAPIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","05/02/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO COOPERATIVO ANTONIO VILLAVICENCIO","NO OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","04/14/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COL GENERAL CARLOS ALBAN","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/12/2006 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","CÓRDOBA","MONTERÍA","INSTITUCION EDUCATIVA JOSE MARIA CORDOBA","OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/29/2006 12:00:00 AM","COLOMBIA","PEREIRA","MEDINA","META","VISTA HERMOSA","LOS CENTAUROS","OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","GRANADA"
"2,024","2","ADMITIDOS","M","SOLTERO","06/06/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM)","NO OFICIAL","1,693","ENFERMERIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","08/11/2006 12:00:00 AM","COLOMBIA","CHAPARRAL","TAURAMENA","META","VILLAVICENCIO","COLEGIO SILVIA APONTE RODRIGUEZ","OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","01/11/2007 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","COLEGIO DEPARTAMENTAL LA ESPERANZA","OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","09/17/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLANUEVA","META","VILLAVICENCIO","COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM)","NO OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","11/06/2005 12:00:00 AM","COLOMBIA","PUERTO GAITÁN","VILLAVICENCIO","VICHADA","SANTA ROSALÍA","I.E. INTERNADO CAMILO TORRES","OFICIAL","54,561","INGENIERIA AGROINDUSTRIAL","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","12/02/2006 12:00:00 AM","COLOMBIA","SAN JOSÉ DEL GUAVIARE","PUERTO LÓPEZ","CALDAS","SALAMINA","INSTITUCION EDUCATIVA SARA OSPINA GRISALES","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","07/04/2006 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","BOGOTÁ D.C.","BOGOTÁ D.C.","LIC FESAN","NO OFICIAL","110,042","FISIOTERAPIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/29/2006 12:00:00 AM","COLOMBIA","GRANADA","GRANADA","META","GRANADA","VALENTIN GARCIA","OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","GRANADA"
"2,024","2","ADMITIDOS","M","SOLTERO","11/21/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","I. E. MANUELA BELTRAN","OFICIAL","8,255","ECONOMIA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/27/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","INSTITUCION EDUCATIVA COL. GUILLERMO NIÂ¿O MEDINA","OFICIAL","116,417","LICENCIATURA EN ESPAÑOL E INGLES","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","05/26/2003 12:00:00 AM","COLOMBIA","VILLAVICENCIO","ACACÍAS","META","PUERTO LÓPEZ","INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","10/03/2006 12:00:00 AM","COLOMBIA","MITÚ","VILLAVICENCIO","VAUPÉS","MITÚ","I.E. ESCUELA NORMAL SUPERIOR INDIGENA MARIA REINA","OFICIAL","106,060","LICENCIATURA EN MATEMÁTICAS","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","11/28/2004 12:00:00 AM","COLOMBIA","MANÍ","VILLAVICENCIO","CASANARE","MANÍ","IE JESUS BERNAL PINZON","OFICIAL","116,417","LICENCIATURA EN ESPAÑOL E INGLES","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","04/11/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","SAN JUANITO","I.E JOHN F. KENNEDY","OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","10/07/2006 12:00:00 AM","COLOMBIA","FLORENCIA","GRANADA","META","VILLAVICENCIO","INSTITUCION EDUCATIVA LA MADRID","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","10/23/2006 12:00:00 AM","COLOMBIA","GRANADA","VILLAVICENCIO","META","GRANADA","CENTRO EDUCATIVO VALENTIN GARCIA","OFICIAL","54,561","INGENIERIA AGROINDUSTRIAL","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","02/09/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","CUBARRAL","INST EDUC JOSE EUSTASIO RIVERA","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","06/12/2005 12:00:00 AM","COLOMBIA","VILLAVICENCIO","SAN CARLOS DE GUAROA","META","VILLAVICENCIO","COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM)","NO OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/03/2006 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","BOGOTÁ D.C.","BOGOTÁ D.C.","LIC FESAN","NO OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","02/10/2006 12:00:00 AM","COLOMBIA","CHAPARRAL","VILLAVICENCIO","TOLIMA","CHAPARRAL","INSTITUCION EDUCATIVA TECNICA SOLEDAD MEDINA","OFICIAL","1,694","INGENIERIA AGRONOMICA","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","09/08/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","VILLAVICENCIO","META","VILLAVICENCIO","I. E. JUAN PABLO II","OFICIAL","4,167","INGENIERIA DE SISTEMAS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","09/25/2006 12:00:00 AM","COLOMBIA","IBAGUÉ","VILLAVICENCIO","META","ACACÍAS","VEINTE DE JULIO","OFICIAL","51,749","CONTADURIA PUBLICA","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","08/17/2006 12:00:00 AM","COLOMBIA","SAN JOSÉ DEL GUAVIARE","VILLAVICENCIO","GUAVIARE","SAN JOSÉ DEL GUAVIARE","INSTITUCION EDUCATIVA SANTANDER","OFICIAL","110,042","FISIOTERAPIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/24/2005 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","106,059","LICENCIATURA EN EDUCACIÓN INFANTIL","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","02/01/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","GRANADA","META","VILLAVICENCIO","COLEGIO DON BOSCO LTDA.","NO OFICIAL","13,049","ADMINISTRACION DE EMPRESAS","CIENCIAS ECONÓMICAS","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","02/09/2007 12:00:00 AM","COLOMBIA","VILLAVICENCIO","TAME","META","VILLAVICENCIO","COL NZADO FEM DE BTO DE VILLAVICENCIO","OFICIAL","110,892","FONOAUDIOLOGIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","01/14/1999 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","FLORENCIA","META","VILLAVICENCIO","I E COL JORGE ELIECER GAITAN AYALA","OFICIAL","52,912","TECNOLOGIA EN REGENCIA DE FARMACIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","07/17/2006 12:00:00 AM","COLOMBIA","VILLAVICENCIO","CUBARRAL","META","VILLAVICENCIO","INEM LUIS LOPEZ DE MESA","OFICIAL","116,417","LICENCIATURA EN ESPAÑOL E INGLES","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","UNION LIBRE","08/08/1990 12:00:00 AM","COLOMBIA","PUERTO LÓPEZ","VILLAVICENCIO","META","SAN MARTÍN","COLEGIO SAN MARTIN DE TOURS","NO OFICIAL","106,059","LICENCIATURA EN EDUCACIÓN INFANTIL","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","07/13/2006 12:00:00 AM","COLOMBIA","PUERTO RONDÓN","INÍRIDA","ARAUCA","PUERTO RONDÓN","INSTITUCION EDUCATIVA LA INMACULADA","OFICIAL","106,060","LICENCIATURA EN MATEMÁTICAS","CIENCIAS HUMANAS Y DE LA EDUCACIÓN","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","UNION LIBRE","03/13/1997 12:00:00 AM","COLOMBIA","SAN JOSÉ DEL GUAVIARE","INÍRIDA","META","GRANADA","EL LICEO MODERNO GRANADA","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","06/09/2006 12:00:00 AM","COLOMBIA","RAMIRIQUÍ","ACACÍAS","META","VILLAVICENCIO","INSTITUCION ANDINA DE EDUCACION","NO OFICIAL","54,561","INGENIERIA AGROINDUSTRIAL","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","10/17/2003 12:00:00 AM","COLOMBIA","BOGOTÁ D.C.","VILLAVICENCIO","META","ACACÍAS","COL VEINTE DE JULIO","OFICIAL","108,526","INGENIERIA DE PROCESOS","CIENCIAS BÁSICAS E INGENIERÍA","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","F","SOLTERO","11/02/2005 12:00:00 AM","COLOMBIA","PUERTO CARREÑO","VILLAVICENCIO","VICHADA","CUMARIBO","ESC SGDO CORAZON DE JESUS","OFICIAL","52,912","TECNOLOGIA EN REGENCIA DE FARMACIA","CIENCIAS DE LA SALUD","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
"2,024","2","ADMITIDOS","M","SOLTERO","05/15/2007 12:00:00 AM","COLOMBIA","PUERTO RICO","VILLAVICENCIO","META","GRANADA","CENTRO EDUCATIVO VALENTIN GARCIA","OFICIAL","54,561","INGENIERIA AGROINDUSTRIAL","CIENCIAS AGROP. Y REC. NATURALES","PREGRADO","PRESENCIAL DIURNO","VILLAVICENCIO"
